Sam,37efcf26a7d243e89824d03abc8f99dd,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,1,Bad,"The phone is ok .it has good performance.but crashes a lot.it has heating problems.the battery drains down down faster and charges fast.
  
  The resolution is not that great as shown.please don't buy.it is like 1920 by 1080
  

  Better by htc one m8
 
 

   READ MORE
  
",0,0,21-Dec-14
jatin das,75567f0b92fb48a6836e48d06559b57d,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,best smartphone..woRth for money,"using find 7 is dream coming true. it doesnot hang, great adreno for gaming, aesthetics awesome..colorOS features are literally wonderful specially holiday mode..one time investment..i dont think i need a phone atleast fro another 4 or 5 years..n one more thing vooc charging solved my problem..I dont need to carry charger with me:) :) compact phone, still thinking one negative point from the point of purchase (3MONTHS)
 
 

   READ MORE
  
",0,0,10-Nov-14
Vikram Ramprasad,5efeb45cf0534e059093c132f0afce46,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,3,A superb mobile with amazing speed and a lovely display,"A superb mobile that comes with 32GB internal storage apart from ExtSdCard upto 128GB.
  

  The phone can be rooted and have a valid warranty :)
  

  The VOOC Charging is one of the fastest I've witnessed in a mobile - a Full charge takes less than 70 minutes.
  

  ""Hey Snapdragon"" is a cool feature that wakes the sleeping phone !
  

  The only negative is Color OS Skin on Android 4.3.
 
 

   READ MORE
  
",0,1,25-Sep-14
Abhijit Routh,27bcf0e3652b490796579a765f204f10,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,2,spend 6000 more and buy G3.....,"spend 6000 more and buy G3.....has awsome camera....best display...super fast UI.....rs 37000 is too much for like oppo...nicromax....chiness brand
 
 

   READ MORE
  
",0,5,15-Sep-14
Vinay Shah,f4684b745bfd468fb7096828c98a068c,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Superrrrrrrrr se uperrrrrrrrrrr love u OPPO,"Excellent phone no regrets what so ever. FIRST QUALITY comes in my mind is it's NETWORK RECEIVING ABILITY. It gives SUPERB NETWORK RECEPTION even where my old phone used to give only 1 bar, it SHOWS FULL NETWORK. CANT BELIEVE I GOT  SNAPDRAGON 801 WITH 3GIGS OF RAM ""INDIA LTE(4G) READY"" 32GB STORAGE UHD CAMERA WITH SUCH A COOL DISPLAY AT 38000INR. Thats my phone all soft n premium looking.
 
 

   READ MORE
  
",0,2,03-Sep-14
Ravi Kumar,b4668cbd71e8455ab3d1d7a7f03147d8,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,3,Does that even matter,"This phone seems to have good specs such as resolution, Processor, RAM. But will it be sufficient to capture Indian market at such huge price. I don't think so. People are not fool here to leave XOLO/Xaomi and buy these new bran handsets that too at a cost of good laptop.
 
 

   READ MORE
  
",0,4,01-Sep-14
Flipkart Customer,3bc30c24228a46a19114f23b15410c0c,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Amazing Smartphone,"Quard HD Display, High Speed 2.5 GHz Processor, Ultra HD 50MP camera, Good Display Quality, Maxx Audio crystal clear Sound, Supports India 4G/LTE Network, Unlock Phone over Voice, Face unlocking System, Cloud facility for storage, Advance Phone tracking system with GPS, 3GB RAM, more storage 32GB, some key features like App encryption to lock any pre-installed or post-installed apk, Data Monitor to control Mobile data using, Permission Monitor for secure your phone apk & data to share with any third party apk without user permission, we can also make 02 account in phone 01 for Phone owner and 01 for guest, which hide the Phone owner data with any one, even that apps and data will hide. Very fast speed switching between owner mode and guest mode. No other phone in market have these features on that prices. I can say that ""Advance Technology Phone with reasonable Price.""
 
 

   READ MORE
  
",0,0,27-Aug-14
Mohit Saini,f4e68b53e839433aba46a7a0ae6a819b,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Honest in Depth Review by a actual user and mobile geek,"So guys lets talk about OPPO 7 with QHD/2K screen .
  

  Rating: 8.5/10
  

  so we start with the
  

  Introduction
  

  Oppo is relatively unknown brand in India, However, it cannot be considered as a mere pushover by any means. Its here to stay and stay for good and would give stiff competition to brands such as HTC , Sony and Samsung etc etc.
  

  Points based review:
  

  * Gorgeous 5.5 "" QHD screen with 1440 x 2560px IPS touchscreen and a staggering 534 ppi.
  

  1.It feels great to see and given the real estate it carries it produces stunning colours with high PPI of 534
  
  2. Viewing angles are great and screen can be used wearing gloves .
  
  3. It has a good contrast ratio and is very much comparable to that of one on HTC M8 and others in competition .
  

  4. SunLight legibility is unfortunately only few of the thing that disappoint me in otherwise a fantastic gadget. Screen is very reflective and quite a Finger Print magnet, Screen in sunlight gets difficult to look upon it can be due to the screen protector which company PRE Installs on this device .
  

  5. Gorrila glass 3 is quite good and relieves you with hassle of getting screen protector and it does it works pretty well
  



  * Quad Core 2.5 GHz Krait 400 CPU with the beast of a processor at heart i.e Snapdragon 801 SoC with 3G RAM to keep you engaged with cool multi tasking .
  

  1. This is guys a beast of performance device on AnTuTu it returned with a cool tally of points i.e 43,740 which beats LG G3, HTC M8 and S5 . Man phewww its really did work fine and was pretty lag free with all the multi tasking ON thanks to 3GB RAM on board.
  

  2. Browsing too leaves you a great impression of the gadget and its a great advantage on super or uber cool QHD Screen.
  



  *Android 4.3 operating System with COLOR OS 2
  

  1.Its pretty heavily customised UI but offer good options and have some useful features and less of bloatware.
  

  2. The best part is that you have number of themes to play with including pure jelly bean theme as well .
  

  3. There is exclusive space for Music widget and Camera widget with cool diary function.
  

  4. Lock screen is highly customisable as well with different theme and widgets .
  
  5. Notification area too gives you full icons and controls on the same window which is good as you need not run into settings every other minute.
  

  * 2K recording with 30frames per second and HDR 1080p recording.
  

  1. Recording was pretty good with zoom in facility and did a fantastic job ...sure you won't be         disappointed .
  

  *13 MP camera with Auto Focus and dual LED flash with cool zoom pictures capable of capturing 50MP samples.
  
  Oh yeah !! its was super cool in this field and did produce better pictures compared to few other highly praised flagships. 50 MP stitching is pretty cool and is quite useful . pixels doesn't break on zooming in.
  


  * 3000 MAh battery along with some other features such as NFC , USB OTG , Active Noise cancelation .
  

  1. Gives you good 16 hours of battery backup with heavy or moderate use with Wi-Fi on and brightness set to 75% . Played quite a few games around 40 Minutes and music for half an hour .
  

  **** Greatest and the best innovation is its ultra fast charging charger with blue chip...half an hour on power and bang your phone is fully charged ( well almost) to be used . super useful features given our lifestyle and amount many stay outside . feature I loved most .!!!
  

  * 32 GB of Onboard storage with expandable memory till 128 GB via MSD slot.
  

  Keep everything on board with ample in built memory and to top it off you have a memory card slot expandable unto 128 Gb using Micro SD.
  

  * it has some cool features on screen when powered off such as gesture for music , camera and volume up& Down and gestures to make calls and messaging .
  

  * volume on speaker was pretty loud and crisp , also the voice call quality was pretty good rather I would say Darn good . Good job OPPO
  


  * Fantastic built quality with use of premium material and craftsmen ship shows on this device , its quite light and carries a slim waistline .
  

  * Call reception and network receptions are quite good and features like hotspot and NFC works pretty well and is comparable to major flagships and rather beats many of them.
  
  Continued:
  


  Few Notable dis advantages :
  

  1. Dim navigation buttons at bottom which can be really irritating .
  
  2. Sunlight legibility is below par.( However, viewing angles and clarity is something to boost off)
  
  3. battery life can be little demanding when all the features are on .
  

  thats about it couldn't find any other disadvantages with this .
  

  To be continued ,
 
 

   READ MORE
  
",10,3,08-Sep-14
pavan ml,5b13a64032e34f559b8dc5882532e41c,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,MIND BLOWING PRODUCT,"Just i can say WOWWW......
  
  Excellent Display
  
  Excellent Camera Quality
  
  Excellent Sound Quality
  
  Excellent Call Quality
  
  Excellent Battery Backup
  
  i am using it from past 1 months there is no issues... Photo Quality is really amazing and High Quality Ear Phone. and even UI is good, over all Great Phone... I M LOVING IT...:) Go for it GUYS...
 
 

   READ MORE
  
",12,9,26-Aug-14
Sareesh Chandrawanshi,e7c72ccad9c74f4fad020934eb910c94,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Such a Superb Configuration !!,"It is bad to know that still there is no CERTIFIED USER review. Specification wise it better than LG flagship model that is selling around 50K. Highest version of Snapdragon with 3 GB RAM. Highest ppi of 538 and titanium alloy casing. I am definitely looking around this set with first price drop around new year.
 
 

   READ MORE
  
",2,0,26-Aug-14
Bhishm Yadav,37d4147135eb4c69adf7b455041c839f,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,Please Read !!,"1st - About the phone !!
  
  The phone is flagship hardware..
  
  Everything High End
  
  Compares well to the G3 and is good in various ways..
  
  I can explain, but instead go watch a review..
  
  IN short high end phone with everything you need
  

  2nd-  The after sales..
  
  The after sales aint bad..
  
  Not as good and cheap as micromax..
  
  But good..
  
  If you know how to use a phone.. You'll not need after sales unless its a factory flaw which is rare
  

  3rd and the most important
  
  RATINGS
  
  read reviews you'll see dumb people saying too costly no idea about after sales..
  
  In short dumb people not ready to put efforts into searching about after sales and have no job so just rate it 1 star..
  

  CONCLUSION- Its a high end phone !!
  
  Buy live show off
  
  Have fun :D
 
 

   READ MORE
  
",9,7,26-Aug-14
Saumyadip Sarkar,018ad9f39cdc4811a953cbf217e88058,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,3,really.. !!! oppo are you kidding?,"Jeally Bean for 37k !!  anyother device with kitkat and with half its features can beat this expensive shit.  And oppo is not known for fast updates.. Though I don't own it but from my experience I am saying this.. My moto g beat samsung S4 ( jeally bean ).
 
 

   READ MORE
  
",17,36,26-Aug-14
Flipkart Customer,6df5d40ef0614eb68b2e3379dc783ce6,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,1,Why will people buy this phone,"I dont Understand, why would a person spend this much amount of money for a phone.. Which has no clue about it resale value.
 
 

   READ MORE
  
",11,31,26-Aug-14
Indu Mathi,3330601368a14b6fa4e5b8b9e0f5f233,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,3,Pricey!,"The features and specs are really good but it's costs a lot! Nexus 5 is a lot lesser than this!
  
  Wanted to give 4 stars but minus 1 for the overpricing!
 
 

   READ MORE
  
",1,1,31-Aug-14
Shubham Sharma,16b93aff44c4454899b124c9dbb0dad7,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,2,BAD MARKETING STRATEGY,"Do you think that an Indian will buy a chinese product for 38k rupees?
  

  Indians are more brand conscious than product
  

  Learn something from Motorola and Xioami !
 
 

   READ MORE
  
",2,6,26-Aug-14
Manpreet,e0a960db733f4857b9f904ebfa6a5dd1,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,1,Overpriced if we compare with Oneplus one and with MI4,"I'll prefer next nexus series ie nexus X or Oneplus One than this, because of brand trust.
  
  I think this is Overpriced if we compare with Oneplus one and other upcoming Mobiles.
  

  Oneplus have even better features inbuilt in ROM as well.
 
 

   READ MORE
  
",3,15,27-Aug-14
Chetan Kamath,6f543e9354c64ac09287ef67832abe16,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,1,Suppport Indian Phone manufacturer guyz rather than a Chinese one.,"This phone doesn't  deserve a 37k pricing that too with an old android version. Even 4k phones now a days comes with a 4.4(kit-kat) out of the box.
 
 

   READ MORE
  
",2,18,26-Aug-14
Vinoth,e00dc85a3cb54bd594057a850d1b770a,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,1,Unknown Brand at Huge Cost!!!,"Really unbelievable price.
  


  Compare to this,Sony Z2 Ultra is too good...................................................
 
 

   READ MORE
  
",1,15,26-Aug-14
Saikat Srk,3d481b3439d347b492858be5d619df13,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,1,Price,"Kindly update the price of the phone,the price has gone down in the market.i guess its 24900 in retail mobile shops.so please flipkart keep pricing up to date.customers will regret later purchasing product from flipkart.
 
 

   READ MORE
  
",0,0,09-Jul-15
Jesse,1fb3eacb51494aa98fbaab13ad240589,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,5,like it,"use find7 nearly one month, wonderful.
  
  and already introduce one of my friend purchase it
  
  when can use CM ?
 
 

   READ MORE
  
",0,0,05-Sep-14
Avinash Sharma,7998bd5e60e0473c93aa9b89221bdd22,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,4,Awesome config,"I don't know why people are comparing it to Xiaomi or Nexus 5 or samsung or HTC phones..
  
  then call this phone as pricey ..... lol
  
  this is different .
  
  list any phone with the same specs
  
  3GB RAM ,2k display 2.5 ghz quad core processor ,4 times faster charging.5.5 inch screen .
  
  13mp camera.
  


  Xiaomi doesn't provide specs like that up till now and for nexus lovers... Nexus 5 has by far one of the worst camera when compared to HTC or Sony .
  

  Can anyone find any phone in india with 2k display and 3gb ram 2.5 ghz processor under 40 k only those phones can be compared.  and you say this phone for 38k is pricey .. .. haha... Go buy those motoE Asus zenphone and shit like that,,,
  

  Fun fact : People still buy flagship devices from HTC samsung Apple Sony that are wayy above 40k mark ... and they are great phones.....
  
  idiots..
  

  By the way Oppo is a very well known brand as well . Do your research .
 
 

   READ MORE
  
",0,0,01-Sep-14
gopal r,1e438e827fbb41b3b63500bb51fd7779,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,1,Phone Priced Very close to Apple Iphone 5s,"this phone is priced too high and I don think it ill get much response. It must be priced lower than it is for it to get the market response. With Xiaomi MI3 in india priced too low is an example.
 
 

   READ MORE
  
",0,8,27-Aug-14
Praveen Kumar,ff737754803e496eb6f98b7467fd6881,"OPPO X9006 (Black, 32 GB)",MOBDY949HRHQCQE4,1,Overpriced,"Overpriced for the brand oppo. For this price anyone can buy HTC/Samsung/LG. I will also consider buying OnePlus one than this mobile.
 
 

   READ MORE
  
",0,6,27-Aug-14
